index,delentropy
2433,7.034497548
2434,6.94284419
2435,7.12616517
2436,8.610662538
2437,8.577885948
2438,8.513686149
2439,6.859855774
2440,6.675716372
2441,6.716414042
2442,7.009437039
2443,7.089270852
2444,7.946215476
2445,7.656306009
2447,6.549951777
2448,6.559939513
2449,6.554453288
2450,6.436341116
2451,6.884446876
2452,6.675450066
2453,6.835126453
2454,7.042175239
2455,6.706575303
2456,6.540904344
2457,6.683639744
2465,6.918301956
2466,7.274940878
2467,6.614471673
2468,6.778848331
2469,7.205059151
2470,6.991981663
2471,7.199368866
2472,7.199368866
2473,7.199368866
2474,7.865776015
2475,7.800067733
2476,7.199368866
2478,7.199368866
2479,7.932533226
2480,7.199368866
2481,7.199368866
2482,7.61894417
2483,7.815977062
2484,7.61894417
2485,7.61894417
2486,8.15739324
2487,8.15739324
2488,8.15978562
2489,8.15739324
2492,7.523333577
2493,7.923782543
2494,7.407588043
2495,6.854850684
2496,6.975947335
2499,6.931040241
2500,6.03440396
2501,6.39539163
2502,6.344823882
2503,6.335481362
2504,6.821671527
2505,6.825186217
2506,6.828794638
2507,6.927262916
2508,6.922780801
2509,6.484704864
2510,6.621526859
2511,6.541276832
2512,6.552645071
2513,6.974804441
2514,7.318855372
2515,7.24438813
2517,7.426240439
2519,6.910307823
2520,6.890599985
2536,7.162351572
2550,6.503569263
2551,6.546760332
2552,6.495129029
2553,6.779359362
2554,6.568796733
2582,5.874929607
2583,5.597844117
2590,6.692652075
2591,6.720775504
2592,6.65653782
2593,6.522281934
2594,5.914339864
2595,6.461874113
2596,7.37016702
2597,6.340874099
2598,7.708778917
2599,6.873985803
2600,6.973006733
2601,6.657287191
2602,6.515951467
2609,7.078441496
2610,7.169158559
2611,7.163161827
2627,6.483300392
2628,7.191789215
2629,8.339636931
2630,7.818526346
2631,7.464467205
2632,7.721455192
2633,8.421448798
2634,8.321936094
2635,8.183619505
2661,6.637622489
2662,7.354233412
2663,7.226401486
2664,7.243217835
2665,7.065270948
2666,6.987506192
2667,6.466571369
2668,6.931886121
267,7.741814709
2671,7.51024135
2672,7.404581618
268,7.694729569
2680,7.849267908
2681,7.978109816
2683,7.729768446
2684,7.458855906
2685,7.893257437
2686,7.598978141
269,7.599473353
270,8.189802248
2706,6.823754128
2707,6.910830474
2708,7.085562189
2709,7.823202146
271,7.723246283
2710,6.756208632
2711,7.109037653
2712,7.100151295
2713,6.820461701
2714,7.936276464
2715,6.890239531
2716,6.816237652
2717,6.873731539
2718,7.17183841
2719,8.553513811
272,7.425702719
2720,8.957937785
2721,8.642311466
2722,6.245676932
2723,6.291180753
2724,6.007666085
2725,6.266884243
2726,6.061137893
2727,6.274619152
2728,6.301051143
2729,6.349010514
273,7.789562981
2730,6.431616428
2731,6.560024166
2732,6.46160552
2733,6.422549933
2734,6.471149304
2735,6.58297247
2736,6.571630844
2737,6.762308651
2738,6.642233604
2739,7.437187189
274,7.06479928
2740,7.501224355
2741,6.767442133
2742,6.61106796
2743,6.584002751
2744,6.553019908
2745,6.740226803
2746,7.504134345
2747,6.555168203
2748,6.564938785
2749,6.702804503
275,7.080048783
2750,7.362050574
276,7.072111415
2760,6.947271788
2761,7.003457554
2762,7.562562789
2763,6.816369771
2764,7.108160115
277,6.731758858
2774,6.732244917
2775,6.384478968
2776,6.736430778
2777,7.084057771
278,7.03072487
279,6.871078967
2806,7.148821128
2807,7.42596352
2809,7.408433789
2810,7.102379143
2812,6.819540646
2813,6.569781381
2814,6.49631216
2829,5.581651473
2830,6.08175437
2831,6.064819717
2832,6.535040364
2848,6.51037403
2859,5.933079953
2860,6.932658974
2870,6.303871498
2871,6.329837384
2872,6.529238233
2873,6.657070167
2874,6.345320946
2875,6.396121939
2876,6.891071241
2879,6.155416409
288,7.546396178
2880,6.028525526
2886,6.824012339
2887,6.550158565
2888,6.220071843
2889,6.442911791
289,7.546396178
2890,6.174815723
2891,6.133531205
2892,6.030362662
2893,8.273064791
2894,8.232097145
2895,7.757367909
2896,8.059506599
2897,6.562153017
2898,6.551917372
29,7.045985394
290,7.544101054
291,7.40514761
2910,7.50670434
2911,6.961043874
2912,7.710425246
2913,6.794685848
2914,7.932438667
2919,7.008615932
292,7.544101054
2920,6.455571636
2921,7.940574297
2922,8.006939722
2926,7.965701057
2927,7.638067483
293,7.564684125
2930,7.935704685
2931,8.032575549
2932,7.447659399
2933,7.843309365
2934,7.270352295
2935,7.369711805
2936,8.017676613
2937,8.404660832
2938,8.210754622
2939,8.310746653
294,7.555699804
295,7.234010858
296,6.92946132
297,6.92946132
298,7.521474995
2987,6.847428819
2988,6.769002267
2989,7.164138385
299,7.522357017
2990,7.055856886
2991,6.948269344
2992,7.099754375
2993,7.034649777
2994,7.472034513
2995,7.344822871
2996,6.820510188
2997,6.667259347
2998,6.583978823
2999,6.638922781
30,7.398216214
300,7.859474321
3003,6.374580679
3004,6.545610288
3005,6.51005767
3006,7.833097924
3007,6.585895909
3008,6.43695699
3009,6.729958332
301,7.671671874
3010,6.679176389
3011,6.400563334
3012,6.508880839
3013,6.620723864
3014,6.252588851
3015,6.480004877
3016,6.44463144
3017,6.589918031
3018,7.927304675
3019,8.105404226
302,7.513461428
3020,8.235289378
3024,6.506182856
3025,6.221935765
3026,6.592679115
3064,6.838745571
3065,6.521092152
3066,7.161330074
3095,7.256514492
3096,7.34738101
3097,7.050398228
3098,6.974009438
3099,7.233430727
31,6.739051014
3100,6.010374408
3101,7.547035145
3102,8.522057646
3103,8.035386081
3104,7.269803262
3105,7.429689524
3106,7.825730684
3107,8.22671472
3108,7.570545513
3109,7.800480693
3110,7.717391957
3111,7.85443635
3112,8.252033801
3113,7.879174898
3114,7.808112116
3115,7.931984378
3133,6.947927514
3134,7.666545974
3135,6.77850195
3138,6.252844549
3149,6.951340559
3150,6.643966259
3151,6.59043133
3152,6.43221103
3153,6.269451527
3154,6.568693582
3155,6.227913035
3156,7.243909769
3157,7.354419959
3158,7.050926549
3159,7.314305525
3160,7.44028794
3161,7.345153297
3162,6.518744724
3163,6.399057
32,7.021385269
3229,5.740392429
3230,6.739085173
3231,6.667892146
3232,6.574769147
3233,6.503817104
3234,6.592879419
3235,6.562815846
3236,6.494375921
3237,6.714317417
3240,7.180852504
3241,7.234512525
3243,7.728555711
3244,6.617385925
3245,6.618036499
3246,6.606845372
3247,6.62696328
3248,6.770583471
3249,6.216409658
3250,6.28321401
3251,6.836841943
3252,6.436245706
3253,6.74033923
3254,6.590408706
3255,6.522891887
3256,6.428418225
3257,6.668161029
3258,6.776684182
3259,6.596085809
3260,6.725361766
3261,6.567353613
3262,6.532996715
3266,7.342094893
3267,6.993184976
33,6.904862196
3322,7.654812161
3323,7.002445145
3324,7.902725181
3325,7.124802711
3331,6.273155954
3334,5.342313537
3335,5.488227551
3336,5.76077632
3378,5.574257834
3379,5.46630381
338,6.697732707
3380,6.006806734
3381,6.015385945
3382,6.240417137
3383,6.192526142
3384,6.536439111
3385,8.125391488
3388,7.529052319
3389,7.375862402
339,6.215650709
3390,7.782827089
3391,7.320215797
3392,7.48540315
3393,7.498055014
3394,7.739298217
34,6.794172348
340,6.33449391
3403,6.501343513
3404,6.455017349
3405,6.695477501
3406,6.639223149
3407,6.752954038
341,6.483296773
3412,7.630401521
3413,7.682728171
3415,7.644914469
3416,7.652210105
3417,6.634091493
3418,6.629442488
3419,6.608559833
3420,6.778510785
3421,6.54544052
3422,6.643167992
3423,6.693764807
3424,6.872486954
3425,6.767483014
3426,5.887633184
3427,6.273650694
3428,7.535989423
3429,7.410466763
3430,7.657425064
3431,9.220821325
3432,9.014381273
3433,9.014807063
3434,7.904753546
3435,7.582665539
3436,7.703130539
3437,8.13855471
3438,8.314967402
3439,9.012413635
3440,9.036379572
3441,7.249414589
3442,7.346074924
3443,7.197867983
3444,7.736228145
3453,6.975939138
3454,6.308912336
3455,6.308912336
3456,6.308912336
3457,6.308912336
3458,7.471824492
3461,7.45810983
3484,7.293959939
3485,6.766527932
3486,8.158994466
3487,7.313213704
3488,7.572605456
3489,7.475017246
3490,7.879676666
3491,7.309182338
3492,7.856605199
3493,7.534035241
3494,7.756902793
3495,7.756902793
3496,7.756902793
3497,8.014419874
3498,8.404357816
3499,8.404357816
3500,7.650619909
3501,7.468969994
3502,7.767413572
3504,7.284162189
3515,7.569508292
3516,8.10669235
3517,8.355144477
3518,7.93123616
3519,8.184926249
3520,8.062500471
3521,8.163251995
3545,6.732245386
3546,7.069986838
3547,7.198574906
3548,7.345354275
3549,7.221008024
3550,7.210210058
3558,7.042478514
